timestamp,sqm,Usage,TemperatureC,Humidity,Sea Level PressurehPa,Dew PointC,VisibilityKm,WindSpeedKmh,dayOfTheWeek,hourOfTheDay,dayOfTheYear
2015-10-31 09:00:00+00:00,4373.0,0.900000009999,13.5,97.0,1019.5,13.0,10.0,19.45,5,9,304
2015-10-31 10:00:00+00:00,4373.0,0.900000009999,13.5,97.0,1020.0,13.0,10.0,18.549999999999997,5,10,304
2015-10-31 11:00:00+00:00,4373.0,0.800000019997,14.0,94.0,1020.0,13.0,10.0,18.549999999999997,5,11,304
2015-10-31 12:00:00+00:00,4373.0,0.700000019999,15.0,88.0,1020.5,13.0,10.0,15.75,5,12,304
2015-10-31 13:00:00+00:00,4373.0,1.0,16.0,82.0,1021.0,13.0,10.0,13.0,5,13,304
2015-10-31 14:00:00+00:00,4373.0,0.700000019999,16.0,82.0,1021.0,13.0,10.0,13.9,5,14,304
2015-10-31 15:00:00+00:00,4373.0,0.900000009999,15.5,85.0,1021.0,13.0,10.0,13.0,5,15,304
2015-10-31 16:00:00+00:00,4373.0,0.800000019997,14.5,88.0,1022.0,12.5,10.0,9.3,5,16,304
2015-10-31 17:00:00+00:00,4373.0,0.90000003,13.0,94.0,1022.5,12.0,10.0,10.2,5,17,304
2015-10-31 18:00:00+00:00,4373.0,0.80000001,12.5,100.0,1023.5,12.5,10.0,12.05,5,18,304
2015-10-31 19:00:00+00:00,4373.0,0.80000001,13.0,94.0,1024.0,12.0,10.0,10.2,5,19,304
2015-10-31 20:00:00+00:00,4373.0,0.80000001,12.0,97.0,1024.5,11.5,8.0,11.1,5,20,304
2015-10-31 21:00:00+00:00,4373.0,0.80000001,12.5,97.0,1025.0,12.0,8.5,13.0,5,21,304
2015-10-31 22:00:00+00:00,4373.0,0.900000009999,11.5,97.0,1025.0,11.0,5.5,9.3,5,22,304
2015-10-31 23:00:00+00:00,4373.0,0.700000019999,11.5,100.0,1026.0,11.5,5.5,10.2,5,23,304
2015-11-01 00:00:00+00:00,4373.0,0.700000019999,11.0,100.0,1026.0,11.0,-4998.25,12.05,6,0,305
2015-11-01 01:00:00+00:00,4373.0,1.00000003,10.5,100.0,1026.0,10.5,-4998.75,9.25,6,1,305
2015-11-01 02:00:00+00:00,4373.0,0.80000001,11.0,100.0,1026.0,11.0,-4997.0,9.3,6,2,305
2015-11-01 03:00:00+00:00,4373.0,0.700000019999,9.5,100.0,1026.0,9.5,2.8,10.2,6,3,305
2015-11-01 04:00:00+00:00,4373.0,0.800000019997,9.5,100.0,1026.0,9.5,2.2,10.2,6,4,305
2015-11-01 05:00:00+00:00,4373.0,0.700000019999,10.0,100.0,1026.5,10.0,-4998.3,9.3,6,5,305
2015-11-01 06:00:00+00:00,4373.0,1.1,9.5,100.0,1027.0,9.5,1.95,11.1,6,6,305
2015-11-01 07:00:00+00:00,4373.0,0.900000009999,10.0,100.0,1027.5,10.0,0.1,10.2,6,7,305
2015-11-01 08:00:00+00:00,4373.0,1.10000002,10.5,100.0,1028.0,10.5,0.15000000000000002,12.05,6,8,305
2015-11-01 09:00:00+00:00,4373.0,0.700000019999,11.0,100.0,1028.0,11.0,1.25,12.95,6,9,305
2015-11-01 10:00:00+00:00,4373.0,0.800000019997,11.5,100.0,1028.0,11.5,3.95,15.75,6,10,305
2015-11-01 11:00:00+00:00,4373.0,0.900000009999,12.5,97.0,1028.0,12.0,8.5,13.9,6,11,305
2015-11-01 12:00:00+00:00,4373.0,0.800000019997,13.5,91.0,1028.0,12.0,10.0,14.8,6,12,305
2015-11-01 13:00:00+00:00,4373.0,0.900000009999,14.0,88.0,1027.0,12.0,10.0,17.6,6,13,305
2015-11-01 14:00:00+00:00,4373.0,0.800000019997,12.5,97.0,1027.0,12.0,7.5,16.7,6,14,305
2015-11-01 15:00:00+00:00,4373.0,0.800000019997,11.5,100.0,1027.0,11.5,0.3,15.75,6,15,305
2015-11-01 16:00:00+00:00,4373.0,0.700000019999,11.0,100.0,1027.0,11.0,0.1,14.8,6,16,305
2015-11-01 17:00:00+00:00,4373.0,0.90000003,11.5,100.0,1027.0,11.5,0.15000000000000002,15.75,6,17,305
2015-11-01 18:00:00+00:00,4373.0,1.0,12.0,100.0,1028.0,12.0,0.15000000000000002,14.8,6,18,305
2015-11-01 19:00:00+00:00,4373.0,0.60000002,12.0,100.0,1027.5,12.0,0.55,14.8,6,19,305
2015-11-01 20:00:00+00:00,4373.0,0.900000009999,12.0,100.0,1027.0,12.0,0.30000000000000004,14.8,6,20,305
2015-11-01 21:00:00+00:00,4373.0,0.800000019997,11.5,100.0,1027.0,11.5,0.8,13.9,6,21,305
2015-11-01 22:00:00+00:00,4373.0,0.700000019999,12.0,100.0,1027.0,12.0,0.4,13.0,6,22,305
2015-11-01 23:00:00+00:00,4373.0,0.900000009999,12.0,100.0,1026.5,12.0,0.15000000000000002,12.95,6,23,305
2015-11-02 00:00:00+00:00,4373.0,0.800000019997,12.0,100.0,1026.0,12.0,0.1,13.0,0,0,306
2015-11-02 01:00:00+00:00,4373.0,0.900000009999,11.5,100.0,1026.0,11.5,0.1,12.05,0,1,306
2015-11-02 02:00:00+00:00,4373.0,0.80000001,11.0,100.0,1025.5,11.0,0.1,11.1,0,2,306
2015-11-02 03:00:00+00:00,4373.0,0.900000009999,11.0,100.0,1025.0,11.0,0.25,11.1,0,3,306
2015-11-02 04:00:00+00:00,4373.0,0.700000019999,11.0,100.0,1025.0,11.0,-4998.7,12.05,0,4,306
2015-11-02 05:00:00+00:00,4373.0,0.900000009999,11.0,100.0,1025.0,11.0,4.5,11.1,0,5,306
2015-11-02 06:00:00+00:00,4373.0,1.10000002,11.0,100.0,1024.0,11.0,6.0,13.0,0,6,306
2015-11-02 07:00:00+00:00,4373.0,1.10000002,11.0,100.0,1024.0,11.0,4.5,13.0,0,7,306
2015-11-02 08:00:00+00:00,4373.0,2.8,11.0,100.0,1024.0,11.0,5.5,12.05,0,8,306
2015-11-02 09:00:00+00:00,4373.0,6.700000099999999,11.0,100.0,1024.0,11.0,5.0,14.8,0,9,306
2015-11-02 10:00:00+00:00,4373.0,5.5,11.0,100.0,1023.5,11.0,6.5,14.8,0,10,306
2015-11-02 11:00:00+00:00,4373.0,8.300000200000001,11.5,97.0,1023.0,11.0,7.5,16.7,0,11,306
2015-11-02 12:00:00+00:00,4373.0,7.3750001250000015,11.0,100.0,1022.0,11.0,-4996.5,16.7,0,12,306
2015-11-02 13:00:00+00:00,4373.0,6.450000050000001,11.0,100.0,1021.0,11.0,4.0,19.45,0,13,306
2015-11-02 14:00:00+00:00,4373.0,5.524999975,11.0,97.0,1021.0,10.5,4.0,21.299999999999997,0,14,306
2015-11-02 15:00:00+00:00,4373.0,4.5999999,11.0,97.0,1020.5,10.5,4.5,18.5,0,15,306
2015-11-02 16:00:00+00:00,4373.0,1.59999997,10.0,100.0,1020.0,10.0,5.5,16.7,0,16,306
2015-11-02 17:00:00+00:00,4373.0,1.30000001,10.0,100.0,1019.5,10.0,-4997.5,19.45,0,17,306
2015-11-02 18:00:00+00:00,4373.0,1.19999999,10.0,100.0,1019.0,10.0,0.8500000000000001,19.45,0,18,306
2015-11-02 19:00:00+00:00,4373.0,0.900000009999,10.0,100.0,1019.0,10.0,2.35,20.4,0,19,306
2015-11-02 20:00:00+00:00,4373.0,1.19999999,10.0,100.0,1019.0,10.0,-4996.5,17.6,0,20,306
2015-11-02 21:00:00+00:00,4373.0,0.900000009999,10.0,100.0,1019.0,10.0,6.0,14.8,0,21,306
2015-11-02 22:00:00+00:00,4373.0,1.00000003,10.5,100.0,1018.0,10.5,6.0,15.75,0,22,306
2015-11-02 23:00:00+00:00,4373.0,1.10000002,10.5,97.0,1018.0,10.0,6.0,14.85,0,23,306
2015-11-03 00:00:00+00:00,4373.0,1.20000004,10.0,100.0,1017.0,10.0,6.0,13.0,1,0,307
2015-11-03 01:00:00+00:00,4373.0,0.900000009999,11.0,94.0,1016.5,10.0,6.0,12.05,1,1,307
2015-11-03 02:00:00+00:00,4373.0,1.00000003,10.0,100.0,1015.5,10.0,5.0,13.9,1,2,307
2015-11-03 03:00:00+00:00,4373.0,0.900000009999,10.0,94.0,1015.0,9.0,6.5,14.8,1,3,307
2015-11-03 04:00:00+00:00,4373.0,1.00000003,10.0,100.0,1015.0,10.0,-4997.0,16.65,1,4,307
2015-11-03 05:00:00+00:00,4373.0,1.10000002,10.0,100.0,1015.0,10.0,-9999.0,15.75,1,5,307
2015-11-03 06:00:00+00:00,4373.0,1.10000002,10.0,100.0,1014.0,10.0,-4997.0,17.6,1,6,307
2015-11-03 07:00:00+00:00,4373.0,2.20000001,10.0,100.0,1014.0,10.0,-9999.0,15.75,1,7,307
2015-11-03 08:00:00+00:00,4373.0,3.1,10.5,97.0,1014.0,10.0,-9999.0,17.6,1,8,307
2015-11-03 09:00:00+00:00,4373.0,8.6999998,11.0,100.0,1014.0,11.0,5.0,17.6,1,9,307
2015-11-03 10:00:00+00:00,4373.0,7.399999900000001,12.0,94.0,1014.0,11.0,-4997.0,18.549999999999997,1,10,307
2015-11-03 11:00:00+00:00,4373.0,9.4000001,11.0,97.0,1013.0,10.5,-9999.0,19.45,1,11,307
2015-11-03 12:00:00+00:00,4373.0,10.066666766666666,11.0,94.0,1013.0,10.0,-9999.0,21.299999999999997,1,12,307
2015-11-03 13:00:00+00:00,4373.0,10.733333433333334,11.0,100.0,1012.0,11.0,-9999.0,22.2,1,13,307
2015-11-03 14:00:00+00:00,4373.0,11.4000001,11.0,100.0,1012.0,11.0,3.2,19.45,1,14,307
2015-11-03 15:00:00+00:00,4373.0,4.8999999,11.0,100.0,1012.0,11.0,-4998.15,17.6,1,15,307
2015-11-03 16:00:00+00:00,4373.0,1.5,11.0,100.0,1012.0,11.0,1.95,17.6,1,16,307
2015-11-03 17:00:00+00:00,4373.0,1.20000004,11.0,100.0,1012.0,11.0,-9999.0,15.75,1,17,307
2015-11-03 18:00:00+00:00,4373.0,1.10000002,11.0,100.0,1012.0,11.0,-4997.0,15.75,1,18,307
2015-11-03 19:00:00+00:00,4373.0,1.0,11.0,100.0,1012.0,11.0,-4997.0,11.1,1,19,307
2015-11-03 20:00:00+00:00,4373.0,1.10000002,12.0,100.0,1012.0,12.0,2.6,9.3,1,20,307
2015-11-03 21:00:00+00:00,4373.0,0.800000019997,12.0,100.0,1012.0,12.0,2.25,11.1,1,21,307
2015-11-03 22:00:00+00:00,4373.0,1.10000002,13.0,100.0,1012.0,13.0,-4998.15,12.05,1,22,307
2015-11-03 23:00:00+00:00,4373.0,0.900000009999,12.5,100.0,1012.0,12.5,-4998.0,11.1,1,23,307
2015-11-04 00:00:00+00:00,4373.0,1.10000002,12.0,100.0,1012.0,12.0,-4998.2,12.95,2,0,308
2015-11-04 01:00:00+00:00,4373.0,1.0,12.0,100.0,1012.0,12.0,5.5,12.95,2,1,308
2015-11-04 02:00:00+00:00,4373.0,1.0,12.0,100.0,1011.5,12.0,-4997.5,10.2,2,2,308
2015-11-04 03:00:00+00:00,4373.0,1.0,12.0,100.0,1011.0,12.0,-4998.05,10.2,2,3,308
2015-11-04 04:00:00+00:00,4373.0,1.1,12.0,100.0,1011.0,12.0,-9999.0,11.1,2,4,308
2015-11-04 05:00:00+00:00,4373.0,0.900000009999,12.0,100.0,1011.0,12.0,-4998.25,11.1,2,5,308
2015-11-04 06:00:00+00:00,4373.0,1.19999999,12.0,100.0,1011.0,12.0,-4998.05,10.2,2,6,308
2015-11-04 07:00:00+00:00,4373.0,2.5,12.0,100.0,1011.5,12.0,-4996.0,13.9,2,7,308
2015-11-04 08:00:00+00:00,4373.0,3.0,12.0,100.0,1012.0,12.0,4.5,9.3,2,8,308
2015-11-04 09:00:00+00:00,4373.0,7.3,12.5,100.0,1012.0,12.5,-4998.0,9.3,2,9,308
2015-11-04 10:00:00+00:00,4373.0,8.5,13.0,100.0,1012.0,13.0,-4997.5,7.4,2,10,308
2015-11-04 11:00:00+00:00,4373.0,9.5999999,13.5,97.0,1012.0,13.0,4.6,5.6,2,11,308
2015-11-04 12:00:00+00:00,4373.0,11.1999998,14.0,94.0,1012.0,13.0,10.0,7.4,2,12,308
2015-11-04 13:00:00+00:00,4373.0,11.1500001,13.5,97.0,1012.0,13.0,9.0,7.4,2,13,308
2015-11-04 14:00:00+00:00,4373.0,11.1000004,14.0,94.0,1012.0,13.0,10.0,7.4,2,14,308
2015-11-04 15:00:00+00:00,4373.0,4.1,13.5,91.0,1012.0,12.0,10.0,6.5,2,15,308
2015-11-04 16:00:00+00:00,4373.0,1.30000001,13.0,94.0,1012.0,12.0,10.0,5.6,2,16,308
2015-11-04 17:00:00+00:00,4373.0,1.19999999,13.0,94.0,1013.0,12.0,8.0,4.65,2,17,308
2015-11-04 18:00:00+00:00,4373.0,1.20000004,13.0,94.0,1013.0,12.0,6.5,4.65,2,18,308
2015-11-04 19:00:00+00:00,4373.0,1.10000002,12.0,100.0,1013.0,12.0,-4994.5,3.75,2,19,308
2015-11-04 20:00:00+00:00,4373.0,0.900000009999,12.5,97.0,1013.0,12.0,10.0,7.4,2,20,308
2015-11-04 21:00:00+00:00,4373.0,1.1,12.5,97.0,1013.0,12.0,9.5,10.2,2,21,308
2015-11-04 22:00:00+00:00,4373.0,1.00000003,13.0,94.0,1013.0,12.0,7.0,10.2,2,22,308
2015-11-04 23:00:00+00:00,4373.0,1.10000002,13.0,97.0,1013.0,12.5,1.95,11.15,2,23,308
2015-11-05 00:00:00+00:00,4373.0,0.900000009999,13.0,100.0,1012.0,13.0,3.85,14.85,3,0,309
2015-11-05 01:00:00+00:00,4373.0,1.1,13.0,97.0,1012.0,12.5,10.0,17.6,3,1,309
2015-11-05 02:00:00+00:00,4373.0,1.10000002,13.0,100.0,1011.0,13.0,10.0,15.75,3,2,309
2015-11-05 03:00:00+00:00,4373.0,0.900000009999,13.0,100.0,1010.5,13.0,10.0,14.8,3,3,309
2015-11-05 04:00:00+00:00,4373.0,1.10000002,14.0,94.0,1010.0,13.0,10.0,12.05,3,4,309
2015-11-05 05:00:00+00:00,4373.0,1.1,14.0,97.0,1010.0,13.5,10.0,13.899999999999999,3,5,309
2015-11-05 06:00:00+00:00,4373.0,1.10000002,14.0,100.0,1009.5,14.0,10.0,13.0,3,6,309
2015-11-05 07:00:00+00:00,4373.0,3.1,14.0,100.0,1009.0,14.0,10.0,12.05,3,7,309
2015-11-05 08:00:00+00:00,4373.0,3.1,15.0,94.0,1009.0,14.0,10.0,13.9,3,8,309
2015-11-05 09:00:00+00:00,4373.0,8.199999799999999,14.0,100.0,1009.0,14.0,10.0,15.75,3,9,309
2015-11-05 10:00:00+00:00,4373.0,8.0999999,15.0,94.0,1009.0,14.0,10.0,13.9,3,10,309
2015-11-05 11:00:00+00:00,4373.0,9.6000004,14.5,91.0,1009.0,13.0,8.5,12.05,3,11,309
2015-11-05 12:00:00+00:00,4373.0,10.4000001,14.0,94.0,1008.0,13.0,-4994.5,13.0,3,12,309
2015-11-05 13:00:00+00:00,4373.0,10.9000001,13.0,100.0,1007.5,13.0,2.65,16.65,3,13,309
2015-11-05 14:00:00+00:00,4373.0,11.4000001,13.0,97.0,1007.0,12.5,10.0,15.75,3,14,309
2015-11-05 15:00:00+00:00,4373.0,4.6,13.5,100.0,1006.0,13.5,10.0,15.75,3,15,309
2015-11-05 16:00:00+00:00,4373.0,1.40000003,14.0,100.0,1006.0,14.0,10.0,14.85,3,16,309
2015-11-05 17:00:00+00:00,4373.0,1.20000004,14.0,100.0,1007.5,14.0,2.95,14.85,3,17,309
2015-11-05 18:00:00+00:00,4373.0,1.20000004,14.0,100.0,1008.0,14.0,10.0,16.7,3,18,309
2015-11-05 19:00:00+00:00,4373.0,0.900000009999,14.0,97.0,1008.5,13.5,10.0,17.6,3,19,309
2015-11-05 20:00:00+00:00,4373.0,1.30000001,14.0,94.0,1010.0,13.0,9.0,24.1,3,20,309
2015-11-05 21:00:00+00:00,4373.0,0.900000009999,13.0,100.0,1010.5,13.0,10.0,24.1,3,21,309
2015-11-05 22:00:00+00:00,4373.0,1.10000002,13.0,94.0,1011.0,12.0,9.0,20.4,3,22,309
2015-11-05 23:00:00+00:00,4373.0,1.0,13.0,94.0,1012.0,12.0,10.0,15.75,3,23,309
2015-11-06 00:00:00+00:00,4373.0,0.503448275864,13.0,94.0,1013.0,12.0,10.0,16.65,4,0,310
2015-11-06 01:00:00+00:00,4373.0,0.0068965517239099995,13.0,94.0,1013.0,12.0,10.0,8.350000000000001,4,1,310
2015-11-06 02:00:00+00:00,4373.0,0.0068965517239099995,13.0,94.0,1013.0,12.0,10.0,9.25,4,2,310
2015-11-06 03:00:00+00:00,4373.0,0.0068965517239099995,13.0,94.0,1012.0,12.0,10.0,9.25,4,3,310
2015-11-06 04:00:00+00:00,4373.0,0.0068965517239099995,13.0,94.0,1012.0,12.0,10.0,12.05,4,4,310
2015-11-06 05:00:00+00:00,4373.0,0.0068965517239099995,13.0,94.0,1011.5,12.0,10.0,16.65,4,5,310
2015-11-06 06:00:00+00:00,4373.0,0.0068965517239099995,13.0,94.0,1011.0,12.0,10.0,21.299999999999997,4,6,310
2015-11-06 07:00:00+00:00,4373.0,0.0068965517239099995,13.5,94.0,1011.0,12.5,10.0,22.25,4,7,310
2015-11-06 08:00:00+00:00,4373.0,0.0068965517239099995,14.0,97.0,1011.0,13.5,10.0,20.4,4,8,310
2015-11-06 09:00:00+00:00,4373.0,0.006896551727550001,15.0,94.0,1010.0,14.0,2.5,14.85,4,9,310
2015-11-06 10:00:00+00:00,4373.0,0.0068965517239099995,15.0,100.0,1010.0,15.0,6.4,10.2,4,10,310
2015-11-06 11:00:00+00:00,4373.0,0.0068965517239099995,15.5,97.0,1010.5,15.0,-4994.5,14.85,4,11,310
2015-11-06 12:00:00+00:00,4373.0,0.0068965517239099995,16.0,94.0,1011.0,15.0,9.0,19.45,4,12,310
2015-11-06 13:00:00+00:00,4373.0,0.0068965517239099995,15.5,97.0,1011.0,15.0,-9999.0,19.45,4,13,310
2015-11-06 14:00:00+00:00,4373.0,0.0068965517239099995,15.0,100.0,1011.0,15.0,-4998.15,17.6,4,14,310
2015-11-06 15:00:00+00:00,4373.0,0.0068965517239099995,15.0,100.0,1011.5,15.0,1.7000000000000002,19.45,4,15,310
2015-11-06 16:00:00+00:00,4373.0,0.0068965517239099995,15.0,97.0,1013.0,14.5,-4994.5,18.549999999999997,4,16,310
2015-11-06 17:00:00+00:00,4373.0,0.0068965517239099995,14.5,97.0,1014.0,14.0,10.0,16.7,4,17,310
2015-11-06 18:00:00+00:00,4373.0,0.0068965517239099995,14.0,94.0,1015.0,13.0,10.0,23.15,4,18,310
2015-11-06 19:00:00+00:00,4373.0,0.0068965517239099995,14.0,94.0,1016.0,13.0,10.0,21.299999999999997,4,19,310
2015-11-06 20:00:00+00:00,4373.0,0.0068965517239099995,14.0,88.0,1016.5,12.0,10.0,18.549999999999997,4,20,310
2015-11-06 21:00:00+00:00,4373.0,0.0068965517239099995,14.0,88.0,1017.0,12.0,10.0,10.2,4,21,310
2015-11-06 22:00:00+00:00,4373.0,0.0068965517239099995,14.0,88.0,1017.5,12.0,10.0,11.1,4,22,310
2015-11-06 23:00:00+00:00,4373.0,0.0068965517239099995,13.5,88.0,1017.0,11.5,10.0,10.2,4,23,310
2015-11-07 00:00:00+00:00,4373.0,0.019071077114442447,12.5,91.0,1016.5,11.0,10.0,7.4,5,0,311
2015-11-07 01:00:00+00:00,4373.0,0.031245602504974896,13.0,94.0,1016.5,12.0,10.0,13.0,5,1,311
2015-11-07 02:00:00+00:00,4373.0,0.04342012789550735,13.0,97.0,1015.0,12.5,10.0,17.6,5,2,311
2015-11-07 03:00:00+00:00,4373.0,0.0555946532860398,14.0,97.0,1013.5,13.5,9.0,18.549999999999997,5,3,311
2015-11-07 04:00:00+00:00,4373.0,0.06776917867657224,14.5,97.0,1012.5,14.0,10.0,19.45,5,4,311
2015-11-07 05:00:00+00:00,4373.0,0.0799437040671047,15.0,94.0,1012.0,14.0,10.0,23.15,5,5,311
2015-11-07 06:00:00+00:00,4373.0,0.09211822945763715,15.0,94.0,1011.0,14.0,-4994.5,23.15,5,6,311
2015-11-07 07:00:00+00:00,4373.0,0.10429275484816959,15.0,94.0,1011.0,14.0,10.0,25.9,5,7,311
2015-11-07 08:00:00+00:00,4373.0,0.11646728023870204,16.0,88.0,1010.0,14.0,9.5,31.45,5,8,311
2015-11-07 09:00:00+00:00,4373.0,0.12864180562923447,16.0,88.0,1011.0,14.0,10.0,31.5,5,9,311
2015-11-07 10:00:00+00:00,4373.0,0.14081633101976693,16.0,88.0,1011.0,14.0,-4994.5,25.950000000000003,5,10,311
2015-11-07 11:00:00+00:00,4373.0,0.1529908564102994,16.0,91.0,1012.5,14.5,10.0,27.8,5,11,311
2015-11-07 12:00:00+00:00,4373.0,0.16516538180083182,15.0,94.0,1013.5,14.0,10.0,31.45,5,12,311
2015-11-07 13:00:00+00:00,4373.0,0.17733990719136428,15.0,88.0,1015.0,13.0,10.0,35.2,5,13,311
2015-11-07 14:00:00+00:00,4373.0,0.1895144325818967,14.5,88.0,1016.5,12.5,10.0,28.700000000000003,5,14,311
2015-11-07 15:00:00+00:00,4373.0,0.20168895797242917,14.0,88.0,1017.5,12.0,10.0,30.55,5,15,311
2015-11-07 16:00:00+00:00,4373.0,0.21386348336296163,13.5,91.0,1019.0,12.0,10.0,29.599999999999998,5,16,311
2015-11-07 17:00:00+00:00,4373.0,0.22603800875349406,13.0,88.0,1020.0,11.0,10.0,19.45,5,17,311
2015-11-07 18:00:00+00:00,4373.0,0.23821253414402652,13.0,91.0,1021.0,11.5,10.0,21.299999999999997,5,18,311
2015-11-07 19:00:00+00:00,4373.0,0.250387059534559,13.0,88.0,1022.0,11.0,10.0,22.25,5,19,311
2015-11-07 20:00:00+00:00,4373.0,0.26256158492509146,13.0,82.0,1023.0,10.0,10.0,15.75,5,20,311
2015-11-07 21:00:00+00:00,4373.0,0.2747361103156239,12.0,88.0,1023.5,10.0,10.0,13.0,5,21,311
2015-11-07 22:00:00+00:00,4373.0,0.2869106357061563,12.5,85.0,1024.0,10.0,10.0,10.2,5,22,311
2015-11-07 23:00:00+00:00,4373.0,0.2990851610966888,11.5,91.0,1024.0,10.0,10.0,7.4,5,23,311
2015-11-08 00:00:00+00:00,4373.0,0.31125968648722124,11.0,94.0,1024.0,10.0,10.0,10.2,6,0,312
2015-11-08 01:00:00+00:00,4373.0,0.3234342118777537,11.0,94.0,1024.0,10.0,10.0,12.05,6,1,312
2015-11-08 02:00:00+00:00,4373.0,0.3356087372682861,11.0,91.0,1023.5,9.5,10.0,12.05,6,2,312
2015-11-08 03:00:00+00:00,4373.0,0.3477832626588186,11.0,91.0,1022.5,9.5,10.0,14.85,6,3,312
2015-11-08 04:00:00+00:00,4373.0,0.359957788049351,11.0,94.0,1022.0,10.0,10.0,16.7,6,4,312
2015-11-08 05:00:00+00:00,4373.0,0.37213231343988346,11.0,94.0,1021.0,10.0,10.0,19.45,6,5,312
2015-11-08 06:00:00+00:00,4373.0,0.38430683883041594,12.0,94.0,1020.0,11.0,10.0,24.049999999999997,6,6,312
2015-11-08 07:00:00+00:00,4373.0,0.3964813642209484,12.0,94.0,1020.5,11.0,10.0,13.9,6,7,312
2015-11-08 08:00:00+00:00,4373.0,0.4086558896114808,12.5,97.0,1019.5,12.0,10.0,15.75,6,8,312
2015-11-08 09:00:00+00:00,4373.0,0.4208304150020133,13.0,94.0,1018.5,12.0,10.0,19.45,6,9,312
2015-11-08 10:00:00+00:00,4373.0,0.4330049403925457,13.5,94.0,1017.5,12.5,10.0,17.6,6,10,312
2015-11-08 11:00:00+00:00,4373.0,0.44517946578307815,14.0,97.0,1016.5,13.5,10.0,16.65,6,11,312
2015-11-08 12:00:00+00:00,4373.0,0.45735399117361064,14.5,97.0,1015.0,14.0,10.0,28.700000000000003,6,12,312
2015-11-08 13:00:00+00:00,4373.0,0.4695285165641431,15.0,94.0,1014.0,14.0,10.0,18.549999999999997,6,13,312
2015-11-08 14:00:00+00:00,4373.0,0.4817030419546755,16.0,85.0,1013.5,13.5,10.0,23.15,6,14,312
2015-11-08 15:00:00+00:00,4373.0,0.49387756734520794,15.5,91.0,1012.5,14.0,10.0,25.950000000000003,6,15,312
2015-11-08 16:00:00+00:00,4373.0,0.5060520927357404,15.0,94.0,1012.5,14.0,10.0,25.9,6,16,312
2015-11-08 17:00:00+00:00,4373.0,0.5182266181262729,15.0,91.0,1013.0,13.5,10.0,25.0,6,17,312
2015-11-08 18:00:00+00:00,4373.0,0.5304011435168053,14.0,94.0,1014.0,13.0,10.0,28.700000000000003,6,18,312
2015-11-08 19:00:00+00:00,4373.0,0.5425756689073378,14.0,91.0,1015.0,12.5,10.0,25.950000000000003,6,19,312
2015-11-08 20:00:00+00:00,4373.0,0.5547501942978702,13.5,88.0,1015.5,11.5,10.0,26.85,6,20,312
2015-11-08 21:00:00+00:00,4373.0,0.5669247196884026,12.5,88.0,1016.5,10.5,10.0,25.0,6,21,312
2015-11-08 22:00:00+00:00,4373.0,0.5790992450789351,11.0,85.0,1018.0,8.5,10.0,21.299999999999997,6,22,312
2015-11-08 23:00:00+00:00,4373.0,0.5912737704694676,10.0,84.5,1019.0,7.5,10.0,15.75,6,23,312
2015-11-09 00:00:00+00:00,4373.0,0.60344829586,10.5,76.5,1019.0,6.5,10.0,18.5,0,0,313
2015-11-09 01:00:00+00:00,4373.0,0.903448255864,11.0,79.0,1019.0,7.5,10.0,24.1,0,1,313
2015-11-09 02:00:00+00:00,4373.0,1.5,11.5,79.5,1019.5,8.0,10.0,21.299999999999997,0,2,313
2015-11-09 03:00:00+00:00,4373.0,1.59999997,11.0,82.0,1019.0,8.0,10.0,22.2,0,3,313
2015-11-09 04:00:00+00:00,4373.0,1.59999997,11.0,82.0,1020.0,8.0,10.0,22.25,0,4,313
2015-11-09 05:00:00+00:00,4373.0,1.79999996,11.0,82.0,1020.0,8.0,10.0,25.9,0,5,313
2015-11-09 06:00:00+00:00,4373.0,1.60000002,11.5,82.0,1020.0,8.5,10.0,27.75,0,6,313
2015-11-09 07:00:00+00:00,4373.0,1.79999996,12.0,82.0,1020.0,9.0,10.0,28.700000000000003,0,7,313
2015-11-09 08:00:00+00:00,4373.0,1.5,12.5,82.0,1020.0,9.5,10.0,28.700000000000003,0,8,313
2015-11-09 09:00:00+00:00,4373.0,2.3,13.0,82.0,1020.0,10.0,10.0,28.700000000000003,0,9,313
2015-11-09 10:00:00+00:00,4373.0,5.1999998,13.0,88.0,1020.0,11.0,10.0,25.9,0,10,313
2015-11-09 11:00:00+00:00,4373.0,4.9000001,13.0,88.0,1020.5,11.0,10.0,28.700000000000003,0,11,313
2015-11-09 12:00:00+00:00,4373.0,5.9000001,13.0,88.0,1020.0,11.0,10.0,33.3,0,12,313
2015-11-09 13:00:00+00:00,4373.0,4.2,13.0,88.0,1020.0,11.0,10.0,31.5,0,13,313
2015-11-09 14:00:00+00:00,4373.0,2.7,13.0,91.0,1020.0,11.5,10.0,24.049999999999997,0,14,313
2015-11-09 15:00:00+00:00,4373.0,1.59999997,14.0,88.0,1020.0,12.0,10.0,19.45,0,15,313
2015-11-09 16:00:00+00:00,4373.0,1.10000002,14.0,88.0,1020.0,12.0,10.0,25.9,0,16,313
2015-11-09 17:00:00+00:00,4373.0,1.39999998,14.0,88.0,1020.0,12.0,10.0,29.65,0,17,313
2015-11-09 18:00:00+00:00,4373.0,1.19999999,14.0,91.0,1020.0,12.5,10.0,26.85,0,18,313
2015-11-09 19:00:00+00:00,4373.0,1.10000002,14.0,94.0,1020.5,13.0,9.5,29.6,0,19,313
